SALTY03268;SALTY00005;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00006;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00007;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00008;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00009;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00010;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00011;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00012;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00013;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00014;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00015;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00016;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00017;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00018;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00019;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00020;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00021;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00022;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00023;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00024;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00025;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00026;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00027;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00028;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00029;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00030;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00031;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00032;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00032;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00034;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00035;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00036;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00037;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00038;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00039;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00040;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00041;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00042;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00043;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00044;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00045;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00046;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00047;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00048;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00049;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00050;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00051;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00052;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00053;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00054;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00054;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00055;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00056;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00057;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00058;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00059;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00060;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00061;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00061;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00063;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00063;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00065;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00066;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00067;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00068;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00069;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00070;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00071;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00072;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00073;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00074;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00075;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00076;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00077;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00078;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00079;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00080;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00081;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00082;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00083;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00084;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00085;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00086;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00086;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00088;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00089;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00090;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00091;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00092;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00093;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00094;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00095;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00096;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00097;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00097;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00099;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00100;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00101;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00102;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00103;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00104;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00104;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00106;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00107;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00108;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00109;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00110;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00111;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00112;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00113;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00114;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00115;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00116;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00117;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00118;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00119;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00120;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00121;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00122;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00123;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00124;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00125;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00126;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00127;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00128;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00129;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00130;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00131;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00132;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00133;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00134;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00135;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00136;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00137;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00138;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00139;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00139;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00141;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00142;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00143;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00144;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00145;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00146;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00147;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00148;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00149;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00150;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00151;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00153;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00154;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00155;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00157;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00158;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00159;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00160;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00161;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00162;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00163;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00164;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00165;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00166;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00167;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00168;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00169;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00170;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00170;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00172;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00173;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00174;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00175;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00176;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00177;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00178;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00179;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00180;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00181;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00182;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00183;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00184;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00185;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00186;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00186;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00188;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00189;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00190;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00191;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00192;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00193;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00194;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00195;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00196;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00197;Exp(HT);Transcriptional_regulatory;23717649
SALTY03268;SALTY00198;Exp(HT);Transcriptional_regulatory;23717649
SALTY01183;SALTY00020;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY00372;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY00663;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY00803;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY00804;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY00911;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY00912;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01196;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01197;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01293;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01513;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01540;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01542;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01778;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01804;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02006;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02214;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02215;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02216;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02217;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02219;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02220;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02221;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02680;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02681;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02682;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02763;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02765;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02769;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02771;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY04127;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY02311;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY00614;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01182;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01183;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY01417;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY03208;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY03634;Exp(HT);Transcriptional_regulatory;20661307
SALTY01183;SALTY04288;Exp(HT);Transcriptional_regulatory;20661307
SALTI03913;SALTI02271;Exp(HT);Transcriptional_regulatory;23190111
SALTI03913;SALTI03913;Exp(HT);Transcriptional_regulatory;23190111
SALTI03913;SALTI00705;Exp(HT);Transcriptional_regulatory;23190111
SALTY00117;SALTY02132;Exp(LT);Transcriptional_regulatory;8230205
SALTY00538;SALTY00532;Exp(LT);Transcriptional_regulatory;11911183
SALTY00538;SALTY00538;Exp(LT);Transcriptional_regulatory;11911183
SALTY00114;SALTY00112;Exp(LT);Transcriptional_regulatory;12871947
SALTY00114;SALTY00111;Exp(LT);Transcriptional_regulatory;12871947
SALTY00114;SALTY00110;Exp(LT);Transcriptional_regulatory;12871947
SALTY00114;SALTY00109;Exp(LT);Transcriptional_regulatory;12871947
SALTY00950;SALTY01079;Exp(LT);Transcriptional_regulatory;1511875
SALTY01287;SALTY01079;Exp(LT);Transcriptional_regulatory;1511875
